RootFolder,File,RelativePath,DateTime,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment
24-008_299,IMG_0123.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0124.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0125.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0126.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0127.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0128.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0129.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0130.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0131.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0132.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0133.MP4,299 ,2024-10-07 03:54:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0134.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0135.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0136.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0137.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0138.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0139.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0140.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0141.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0142.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0143.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0144.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0145.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0146.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0147.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0148.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0149.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0150.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0151.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0152.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0153.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0154.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0155.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0156.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0157.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0158.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0159.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0160.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0161.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0162.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0163.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0164.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0165.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0166.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0167.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0168.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0169.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0170.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0171.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,3,0,0,0,0,0,,0,
24-008_299,IMG_0172.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,3,0,0,0,0,0,,0,
24-008_299,IMG_0173.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0174.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0175.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0176.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0177.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0178.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0179.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,3,0,0,0,0,0,,0,
24-008_299,IMG_0180.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0181.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0182.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0183.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0184.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0185.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0186.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0187.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0188.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,0,CAJA,1,1 CLNU
24-008_299,IMG_0189.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,0,CLNU,1,
24-008_299,IMG_0190.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,0,CLNU,1,
24-008_299,IMG_0191.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0192.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0193.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0194.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0195.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0196.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0197.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0198.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0199.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0200.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0201.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0202.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0203.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0204.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0205.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0206.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0207.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0208.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0209.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0210.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0211.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0212.MP4,299 ,2024-10-07 03:55:00,false,8,299,0,0,0,0,0,0,0,0,,0,
24-008_299,IMG_0213.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0214.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0215.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0216.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0217.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0218.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0219.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0220.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0221.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0222.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0223.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0224.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0225.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0226.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0227.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0228.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0229.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0230.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0231.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0232.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,1,0,0,0,0,0,0,,0,
24-008_299,IMG_0233.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0234.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0235.MP4,299 ,2024-10-07 03:55:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0236.MP4,299 ,2024-10-07 03:56:00,true,8,299,0,0,0,0,0,0,0,0,,0,
24-008_299,IMG_0237.MP4,299 ,2024-10-07 03:56:00,true,8,299,0,0,1,0,0,0,0,0,,0,
24-008_299,IMG_0238.MP4,299 ,2024-10-07 03:56:00,true,8,299,0,0,2,0,0,0,0,0,,0,
24-008_299,IMG_0239.MP4,299 ,2024-10-07 03:56:00,true,8,299,0,0,0,0,0,0,0,0,,0,
24-008_299,IMG_0240.MP4,299 ,2024-10-07 03:56:00,false,8,299,0,0,0,0,0,0,0,1,,0,new snow covers carcass
24-008_299,IMG_0241.MP4,299 ,2024-10-07 03:56:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0242.MP4,299 ,2024-10-07 03:56:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0243.MP4,299 ,2024-10-07 03:56:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0244.MP4,299 ,2024-10-07 03:56:00,false,8,299,0,0,0,0,0,0,0,1,,0,
24-008_299,IMG_0245.MP4,299 ,2024-10-07 03:56:00,true,8,299,0,0,0,0,0,0,0,0,mule deer,2,
24-008_299,IMG_0246.MP4,299 ,2024-10-07 03:56:00,true,8,299,0,0,0,0,0,0,0,0,,0,retrieval
24-008_299,IMG_0247.MP4,299 ,2024-10-07 03:56:00,true,8,299,0,0,0,0,0,0,0,0,,0,retrieval
24-008_299,IMG_0248.MP4,299 ,2024-10-07 03:56:00,true,8,299,0,0,0,0,0,0,0,0,,0,retrieval
